response_id,topic,value,response_date,student_year,procedure,improvement,question,academic_year,label
R_VOnLdfrTv0VkTi9,t_3,0.9243243243243244,2021-07-22T20:18:43Z,D3,Exam/Tx Plan,"The patient requested bleaching tray refills when leaving, so there is an incomplete swipe on her chart because she wasnt able to consent before leaving. Next time Ill make sure to get all steps completed before dismissing the patient.",Thanks Dr. Ramadan!,2021-2022,exam time patient plan complete faculty appointment
R_votVt4jxSIjN5df,t_5,0.888,2021-02-04T21:58:08Z,D3,Prosthodontics,I would like to make sure my margins are smooth and in tooth structure all the way around. I would also like to go faster with my temp.,"For this prep, I had to go sub-g, what is the best way to avoid excessive trauma to the gums while I am drilling there?",2020-2021,contact margin prep composite restoration bur remove
R_voTxllT8uogHDDX,t_5,0.5746031746031747,2021-12-14T17:28:16Z,D3,Restorative,I am submitting this later after the appointment so I apologize if you don't remember but I was completing an MOD on #13 and they didn't have any sectional matrix bands so I needed to use an automatrix and it was a good exercise in confirming your shape and contact instead of relying on the sectional matrix to help you complete it.,This patient needs a crown on #14 and is missing the opposing molar and is looking to get a bridge #18-#20 would you complete them at the same time or one at a time?,2021-2022,contact margin prep composite restoration bur remove
R_VOwyjmNvycbW2Fr,t_3,0.6307692307692307,2020-10-10T04:10:29Z,D3,Prosthodontics,I would like to double check the x-ray to confirm the alignment of surgical pin,None. Thank you!,2020-2021,exam time patient plan complete faculty appointment
R_vP0X6UmKuuXwtax,t_1,0.8400000000000001,2021-09-09T18:43:15Z,D3,Restorative,Know pulpal diagnosis better,NA,2021-2022,caries patient plan treatment tooth lesion option
R_VP7GptVB9CmRGW5,t_1,0.5586206896551724,2021-05-21T19:55:33Z,D3,Exam/Tx Plan,"I struggled with xrays with my patient, they had really shallow palate and floor of mouth. I definitely need more practice with patients that are different anatomy. I think I did well with her exam and discussing with the patient any of her concerns.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_vpeHeocoeffVLJ7,t_4,0.7043478260869565,2021-10-08T03:45:50Z,D3,Periodontics,I was really pleased with all that I was able to accomplish in this appointment and excited to go through the process of making an RPD for my patient. I would like to improve my knowledge of RPD and adjusting them for patients.,NA,2021-2022,time crown impression denture occlusion bite tray
R_VPerxoKslRAqHvP,t_3,0.9272727272727272,2021-09-09T21:02:58Z,D3,Prosthodontics,Learn more about the Axium systems so I can navigate it more effectively,NA,2021-2022,exam time patient plan complete faculty appointment
R_vPibYJmSsezSbex,t_3,0.8857142857142858,2021-06-07T21:02:45Z,D3,Restorative,I would like to manage my time better by being more organized.,None. Thank you for your help today!,2021-2022,exam time patient plan complete faculty appointment
R_vPjtpI5eb6mR8n7,t_4,0.6,2021-04-12T14:10:38Z,D3,Restorative,Better efficiency with packing cord,NA,2020-2021,time crown impression denture occlusion bite tray
R_vplOdhCCbFG7HA5,t_5,0.8857142857142858,2021-10-01T21:02:56Z,D3,Restorative,I would like to remove a bit more stain.,NA,2021-2022,contact margin prep composite restoration bur remove
R_vplwQjjgcCIvZXH,t_4,0.8079999999999999,2021-09-24T13:40:22Z,D3,Prosthodontics,Make sure to take a radiograph before the first core buildup in order to double check if endo is needed.,Should the teflon tape always be removed before the comp core is added to the core buildup?,2021-2022,time crown impression denture occlusion bite tray
R_vpNNXzayoezMJEt,t_1,0.9529411764705882,2021-05-26T14:28:46Z,D3,Periodontics,I would like to have a better idea of the patient's periodontal diagnosis and their periodontal treatment history before seeing them for their appointment.,NA,2021-2022,caries patient plan treatment tooth lesion option
R_VQ0FaK4aoq34nSN,t_3,0.9384615384615385,2021-03-05T18:06:20Z,D3,Exam/Tx Plan,Next time I would like to complete a cleaning in a shorter period of time.,NA,2020-2021,exam time patient plan complete faculty appointment
R_vq7Lb7Fc8C2Mqd3,t_2,0.4410958904109589,2020-12-05T18:38:58Z,D3,Periodontics,"Today, we completed an updated exam, bitewings, and a periodontal maintenance. The patient's last cleaning was back in 2019 and was overdue. Clinically, there were many signs of poor hygiene such as dark red inflamed gingiva, calculus deposits supra and subgingivally, plaque accumulation mostly on the cervical margins and interproximal areas, and caries. The periodontal maintenance went well. However, Dr. Oh was able to grab calculus I missed on the distal of 18 which I assume was subgingival. Besides that,",NA,2020-2021,time calculus hand instrument molar scale probe
R_VQD5921c8jQjzQ5,t_5,0.7333333333333334,2020-09-10T20:55:08Z,D3,Restorative,Work on more than one filling.,NA,2020-2021,contact margin prep composite restoration bur remove
R_VQH6pTgIqhdwl7X,t_3,0.6307692307692307,2021-11-24T22:32:57Z,D3,Exam/Tx Plan,was a good treatment plan and test case. appreciated the info about very subg amalgams!,NA,2021-2022,exam time patient plan complete faculty appointment
R_VQiTqhaU24GPPj3,t_4,0.7176470588235294,2021-03-16T14:11:30Z,D3,Prosthodontics,I was struggling to make a successful alginate impression. Dr. Garcia helped me do it using rope wax.,NA,2020-2021,time crown impression denture occlusion bite tray
R_vqufMlSpnMobeV3,t_3,0.6163265306122448,2021-05-12T21:10:15Z,D3,Restorative,"Next time I would like to improve upon my speed and confidence in delivering information to the faculty. I had help from a D4 assistant to confirm what I thought to be carious lesions discovered in my patient during the patient exam. In the future, I would like to use my confidence more to present what I know to be carious (or other dental findings) to the faculty without the aid of another student.",NA,2021-2022,exam time patient plan complete faculty appointment
R_vr7KZNYCius1uPD,t_5,0.8666666666666666,2021-02-10T19:25:45Z,D3,Restorative,Extending the rubber dam a little bit further in teeth so I can achieve better visualization and isolation. I think everything else from a treatment standpoint went very well.,is there anything else I could have done better during this appointment?,2020-2021,contact margin prep composite restoration bur remove
R_VRadpYRgtnw9ssx,t_2,0.7333333333333334,2021-05-28T20:55:40Z,D3,Restorative,be more thorough with the piezoelectric,NA,2021-2022,time calculus hand instrument molar scale probe
R_vrCBQ62ypL6rHsl,t_1,0.7043478260869565,2020-12-05T18:03:15Z,D3,Periodontics,I would like to angle my periodontal probe less next time and have it placed more against the root. I would also like to be more prepared for periodontal evaluation and understanding of the periodontal records.,NA,2020-2021,caries patient plan treatment tooth lesion option
R_vrCjoyKJbpdm0db,t_2,0.6,2021-10-15T22:49:09Z,D3,Periodontics,I would like to improve on cleaning efficiently but carefully in patients who are older and have compromised teeth with mobility.,NA,2021-2022,time calculus hand instrument molar scale probe
R_vrGgmlcE9A5bQVr,t_1,0.9384615384615385,2021-03-05T00:22:46Z,D3,Periodontics,Next time I will thoroughly research all medications and their associated clinical uses (e.g. amlodipine is a CCB).,NA,2020-2021,caries patient plan treatment tooth lesion option
R_VRmEbWG1foS8k7f,t_5,0.9272727272727272,2021-08-10T21:12:26Z,D3,Restorative,"Test case for #9 -ML, went well. I was happy with the results.",NA,2021-2022,contact margin prep composite restoration bur remove
R_VRtM5EFgpaIhpV7,t_4,0.7333333333333334,2021-11-03T00:43:21Z,D3,Restorative,I think everything went smoothly!,NA,2021-2022,time crown impression denture occlusion bite tray
R_VRzFCoK9fX6IZ6F,t_1,0.6888888888888889,2021-06-22T16:41:03Z,D3,Exam/Tx Plan,"Today was a good reminder that pain can be caused by occlusion, not just pulpal pathoses.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_vSnWp9xtf5GRVAZ,t_4,0.5636363636363636,2021-10-06T22:47:25Z,D3,Prosthodontics,I could improve on my efficiency and time management.,"none, thanks so much for your help today with the flipper!",2021-2022,time crown impression denture occlusion bite tray
R_vSQ1HNODXzqenND,t_1,0.911111111111111,2021-01-20T18:04:08Z,D3,Restorative,Understand how to deal with root sensitivity,NA,2020-2021,caries patient plan treatment tooth lesion option
R_vSQlXkMKBrHADmh,t_3,0.8857142857142858,2021-08-08T12:45:40Z,D3,Periodontics,Input all findings as I go so I do not miss anything,NA,2021-2022,exam time patient plan complete faculty appointment
R_vSvS8CERBDqtClH,t_2,0.7098039215686275,2021-06-03T18:25:40Z,D3,Periodontics,"Next time I would like to complete a prophy treatment using the cavitron/piezoelectric. I managed to hand scale this patient so that calculus was not detected, but there was some plaque interproximal among some teeth. A powered scaler would be beneficial in flushing this material out of these spaces, so I would like to use it for a full prophy or at least briefly after hand scaling.",NA,2021-2022,time calculus hand instrument molar scale probe
R_vTVw6zl6BKitQAN,t_3,0.8545454545454545,2021-10-05T22:07:45Z,D3,Exam/Tx Plan,"I felt very overwhelmed in this appointment, and very thankful to have had an assistant who was fluent in Mandarin to communicate with my patient. A big thing I would do differently next time is to get a panorex of this patient, as she had many issues and a pan would have been helpful for both the perio and oral med consult.",NA,2021-2022,exam time patient plan complete faculty appointment
R_VUANz0ye3wx8yKR,t_4,0.7454545454545454,2021-01-28T23:31:24Z,D3,Prosthodontics,I would like to get a more accurate impression so there are no bubbles or voids at the margins.,NA,2020-2021,time crown impression denture occlusion bite tray
R_vueN1blNjsJg1P3,t_3,0.9384615384615385,2021-05-17T21:46:43Z,D3,Exam/Tx Plan,I would like to manage my time more efficiently. I would like to get to the point where I can do a cleaning and new exam in one appointment.,NA,2021-2022,exam time patient plan complete faculty appointment
R_VUUXYs3G0ffRbk5,t_4,0.876923076923077,2021-04-01T20:18:26Z,D3,Restorative,Next time I would like to modify the stock impression tray a little bit in order to help with the alginate impressions; I found it difficult to get everything because both arches were very narrow and had teeth blocked out of the arch due to crowding.,"N/A, thanks for the help and guidance in dealing with insurance companies, I appreciate it!",2020-2021,time crown impression denture occlusion bite tray
R_vUZp24h9h9oQhfb,t_1,0.8222222222222222,2021-07-14T23:40:13Z,D3,Periodontics,I want to start using the dx criteria box thoroughly with my perio patients.,Thank you for your help today! I learned a lot and I appreciate your willingness to further explain how you came up with about 30% bone loss (looking at furcation involvement).,2021-2022,caries patient plan treatment tooth lesion option
R_vvnblLG6ZNAsTgR,t_5,0.5179487179487179,2020-11-17T01:07:24Z,D3,Restorative,For this appointment I prepped and restored #6 DF. The pulp chamber was exposed on the distal preparation. I discussed how to avoid this for deep carious lesions in the future with Dr. Shortt in person.,NA,2020-2021,contact margin prep composite restoration bur remove
R_vVqKeLh2JjZDSh3,t_2,0.6727272727272727,2021-11-09T20:38:29Z,D3,Periodontics,The pt did not tolerate the piezo well so I opted to handscale her remaining teeth. I wish I would have sharpened my instruments prior to the start of the appt so that I could remove the heavy calculus deposits more efficiently.,NA,2021-2022,time calculus hand instrument molar scale probe
R_VVwnJtwwrWIlqqB,t_3,0.5574468085106383,2021-01-25T13:50:00Z,D3,Prosthodontics,"I think that if I were to do this procedure again, I would plan for just accomplishing the core itself, without having too high of ambitions to complete a core and crown prep in the same appointment. In the end, it would have required much more time to accomplish everything in that one appointment than I had set aside. Other than this, I think I achieved a really good result for my patient and the future crown prep will go much more smoothly in a future appointment.",NA,2020-2021,exam time patient plan complete faculty appointment
R_vwCNOdwyw5NyImd,t_2,0.6761904761904761,2021-06-16T18:48:41Z,D3,Restorative,Extend margins into subgingival area slower. Lost a little control of the hand piece at a point. Also want to get better at indirect vision,NA,2021-2022,time calculus hand instrument molar scale probe
R_VWOSDlf1sAXFlvP,t_1,0.6888888888888889,2021-08-10T20:52:59Z,D3,Restorative,prep both lesions first when the patient is still very numb,"none, thank you for your help today!",2021-2022,caries patient plan treatment tooth lesion option
R_vwpJOtDy4ueTFCN,t_1,0.38181818181818183,2020-12-10T15:59:15Z,D3,Restorative,"Check arrangement of X-rays in the chart for a better diagnosis of the pt.
",NA,2020-2021,caries patient plan treatment tooth lesion option
R_vwpJOtDy4ueTFCN,t_3,0.38181818181818183,2020-12-10T15:59:15Z,D3,Restorative,"Check arrangement of X-rays in the chart for a better diagnosis of the pt.
",NA,2020-2021,exam time patient plan complete faculty appointment
R_VWpxc9ur2RfZb3z,t_2,0.3142857142857143,2021-03-06T15:54:23Z,D3,Exam/Tx Plan,Next time I would try to see if I could increase my speed.,NA,2020-2021,time calculus hand instrument molar scale probe
R_VWpxc9ur2RfZb3z,t_4,0.3142857142857143,2021-03-06T15:54:23Z,D3,Exam/Tx Plan,Next time I would try to see if I could increase my speed.,NA,2020-2021,time crown impression denture occlusion bite tray
R_VWpxc9ur2RfZb3z,t_5,0.3142857142857143,2021-03-06T15:54:23Z,D3,Exam/Tx Plan,Next time I would try to see if I could increase my speed.,NA,2020-2021,contact margin prep composite restoration bur remove
R_vwQ5Q6ZH6rAagDL,t_5,0.9619047619047618,2021-01-29T15:23:33Z,D3,Restorative,I will use the Garrison system instead of tofflemire when restoring more difficult to restore interproximal contacts. This allows better customization and shaping of the contact area.,NA,2020-2021,contact margin prep composite restoration bur remove
R_VWRkI4TJrC4XkC5,t_4,0.911111111111111,2021-02-17T17:05:05Z,D3,Prosthodontics,"Next time, I would know to use occlude if the bitesplint didn't fit/snap in to place right away.",NA,2020-2021,time crown impression denture occlusion bite tray
R_vwShcQxVNw2sWTT,t_4,0.5304347826086956,2020-10-03T05:23:31Z,D3,Prosthodontics,Use aerosol slot for final impression apt in case prep needs adjusting. Get better at capturing subgingival margins in impression.,NA,2020-2021,time crown impression denture occlusion bite tray
R_vwYImZK67oRtkch,t_3,0.9384615384615385,2021-03-09T17:46:14Z,D3,Exam/Tx Plan,I would like to continue to improve on my efficiency during appointments to not waste time.,NA,2020-2021,exam time patient plan complete faculty appointment
R_vwzeKHKPdWjywOR,t_1,0.7481481481481481,2020-11-05T17:55:50Z,D3,Periodontics,I would assess patients more carefully when SC/RP has not been completely successful and look for less invasive options that could help the patients to improve their current conditions.,NA,2020-2021,caries patient plan treatment tooth lesion option
R_VX5YkaLRd9cm52N,t_4,0.9829787234042554,2020-09-14T14:17:12Z,D3,Prosthodontics,I want to move more quickly through the impressions and bite registrations next time to be more efficient with my time in the short clinic appointments. I also will utilize the alginate impression technique of wetting the material and making a shallow depression along the arch before taking the impression.,What do you think I can do to optimize my time better next time? Thank you!,2020-2021,time crown impression denture occlusion bite tray
R_VX7NhhQOuwhjUvn,t_1,0.6918032786885246,2021-07-02T02:10:33Z,D3,Restorative,Id still like to improve upon my efficiency in clinic and getting things done in a timely and efficient manner.,"One question I have is about X-rays and pregnant patients. In this case, my sister was pretty low caries risk so it was okay to forgo them. When do you make that decision about having the benefit of X-rays out way the fear of a patient whos trying to get pregnant in a patient whos higher risk for caries? I know everyone situation and time line is different but Im curious about navigating this situation with other patients. Thank you for all your help today!",2021-2022,caries patient plan treatment tooth lesion option
R_vxcSFZDNpGFaIFj,t_5,0.6761904761904761,2021-03-23T23:20:07Z,D3,Restorative,Double check the margin at the gingiva of the DO because there could be a catch with excess composite. Flame bur comes in handy! Thanks for your help!,NA,2020-2021,contact margin prep composite restoration bur remove
R_vxLbpJdshF8raTL,t_4,0.7333333333333334,2021-03-22T20:01:01Z,D3,Restorative,i would have liked to use a better shade,NA,2020-2021,time crown impression denture occlusion bite tray
R_VXoTykeWDIBZ573,t_2,0.8857142857142858,2021-06-10T21:03:32Z,D3,Periodontics,check for attachment loss,NA,2021-2022,time calculus hand instrument molar scale probe
R_vYuW45ArUHWIgV3,t_2,0.8352941176470587,2020-11-06T22:06:44Z,D3,Periodontics,"Perio Maintenance: This was my first time cleaning around an implant, so I think I could have done a better job scaling around it using the titanium instruments.",NA,2020-2021,time calculus hand instrument molar scale probe
R_vZ96Qt08DSQvVy9,t_3,0.8666666666666666,2021-09-30T22:23:35Z,D3,Periodontics,"I would like to have moved faster, but we had to take BWX at the beginning of the appt and have restorative faculty come twice which took up some time. Overall I think that it went well and we will complete the cleaning next time.",NA,2021-2022,exam time patient plan complete faculty appointment
R_w00TSHXbtsIayxX,t_1,0.9151515151515152,2021-06-30T13:56:25Z,D3,Exam/Tx Plan,"Everything went well today and we finished on time. We did caries risk assessment and treatment  planning for the patient. Based on the assessment, we added new recommendations and home care instructions for the patient. 

",NA,2021-2022,caries patient plan treatment tooth lesion option
R_w03qBmozBlo0A5b,t_3,0.5636363636363636,2021-04-08T14:27:31Z,D3,Exam/Tx Plan,"I did not know how best to clean around implants so being more prepared for that, in terms of knowing what instruments to use.",NA,2020-2021,exam time patient plan complete faculty appointment
R_w0EMzd3WPj6CS09,t_5,0.9272727272727272,2021-06-16T21:59:43Z,D3,Restorative,Make sure I break cervical contact for the slot prep,NA,2021-2022,contact margin prep composite restoration bur remove
R_w0gZyLLFQ65tvMJ,t_3,0.8400000000000001,2021-10-12T20:37:21Z,D3,Exam/Tx Plan,I would like to work a bit quicker.,NA,2021-2022,exam time patient plan complete faculty appointment
R_w0jEjjCyLJvOZVL,t_3,0.9466666666666667,2020-11-02T18:46:42Z,D3,Periodontics,Have a more clear idea prior of the pts tx history to be better prepared in the future,NA,2020-2021,exam time patient plan complete faculty appointment
R_w0OW6HehBCfb5YZ,t_2,0.9151515151515152,2021-02-17T17:04:13Z,D3,Periodontics,I wish I had a little more time to scale or had used the Cavitron. The patient hadn't had a cleaning in years and had calculus in numerous places that led to excessive bleeding upon removal. More time or a Cavitron could have helped me do a better job removing all calculus (which I'm sure I missed some of).,NA,2020-2021,time calculus hand instrument molar scale probe
R_W0veOuwRlwsOMUN,t_4,0.6727272727272727,2021-02-16T19:27:48Z,D3,Prosthodontics,Dr. Beard taught me a lot even in a very short appointment! He gave me a great technique to use so now I know how to best guide my patient into centric relation and he also gave a great explanation for the etiology of why my patients denture broke.,thanks!!!,2020-2021,time crown impression denture occlusion bite tray
R_W10FMNVloksoNjj,t_3,0.648,2020-10-29T19:03:45Z,D3,Exam/Tx Plan,I would like to be more organized presenting information for a case that is as complex as this one and midline for pan was also off slightly (may contribute to blurriness),I will followup with pt about removing that FPD. Would I make a 2h appt asap and work with prosth?,2020-2021,exam time patient plan complete faculty appointment
R_w1Lhu44UeqbFy9j,t_4,0.5822222222222222,2021-09-10T13:58:29Z,D3,Prosthodontics,I blew air around the light body PVS but I only did it from the mesial to distal direction and the buccal to lingual direction so there was a light void in the buccal lingual corner. I would blow air all the way around the impression abutment next time to spread the PVS better.,Thank you!!!,2021-2022,time crown impression denture occlusion bite tray
R_W1VRZGo4iXOWebv,t_4,0.7333333333333334,2021-09-02T23:37:01Z,D3,Prosthodontics,Get a better impression,NA,2021-2022,time crown impression denture occlusion bite tray
R_w1Ys6ub13dMOwIV,t_2,0.48571428571428565,2021-10-05T03:26:58Z,D3,Periodontics,"I think this appointment went very well. the chips assessment was thorough and I think the patient learned a great deal from the OHI that was given utilizing the mirror. 

overall I think it was a success",NA,2021-2022,time calculus hand instrument molar scale probe
R_w1zdJH9W6bGOs3n,t_2,0.7846153846153846,2021-07-30T15:21:23Z,D3,Periodontics,Use the perio probe horizontally to check for interproximal bleeding.,NA,2021-2022,time calculus hand instrument molar scale probe
R_W2jPUdtO2XpUTvz,t_4,0.911111111111111,2021-04-03T18:10:54Z,D3,Exam/Tx Plan,"I would have liked to have been more efficient with my time. However, in time this will be mitigated.",NA,2020-2021,time crown impression denture occlusion bite tray
R_W2Kcyo9JnqUR4LD,t_4,0.6307692307692307,2021-12-14T17:23:25Z,D3,Restorative,I would like to wax up the patients teeth to help me learn to see how much space I have to restore a case like this,NA,2021-2022,time crown impression denture occlusion bite tray
R_W2kLm2nLx12GEP7,t_3,0.911111111111111,2021-05-14T14:25:53Z,D3,Restorative,Go through mident more so I am faster with getting swipes and more efficient.,NA,2021-2022,exam time patient plan complete faculty appointment
R_W2NTNHjFAUgO8yB,t_1,0.45185185185185184,2021-09-28T16:29:13Z,D3,Exam/Tx Plan,I will documented the pigmented traumatic lesion on the alveolar mucosa distal to #15 and I will also be more observant of purulence. I was unaware that there was purulence present in the interproximal space between teeth #3 and #4.,none at this time,2021-2022,caries patient plan treatment tooth lesion option
R_W37lDpGjoX9zmiB,t_5,0.6342857142857142,2021-11-05T00:54:44Z,D3,Restorative,"One thing that I would like to do differently next time is to better evaluate and observe the contour of the restoration, specifically the lingual side during my prep. It was slightly over contoured, which in the future this would be a simple fix if I pay closer attention to the overall appearance of the restoration.",NA,2021-2022,contact margin prep composite restoration bur remove
R_W3bSjASNsLE1VXH,t_3,0.5870967741935483,2021-07-26T14:50:11Z,D3,Prosthodontics,"I felt unprepared for todays treatment because it was a lot of techniques that we only learned about in lectures. Dr. Gheisarifar was very patient with showing me how to do some of the techniques, like packing a cord. I feel more prepared to do it on my own next time.",NA,2021-2022,exam time patient plan complete faculty appointment
R_W3EwLioroaMD09X,t_5,0.8400000000000001,2021-03-15T16:14:22Z,D3,Restorative,Find the flash! Use 7901,NA,2020-2021,contact margin prep composite restoration bur remove
R_w4tflCjcWm4bBOp,t_3,0.8782608695652173,2021-05-26T23:43:18Z,D3,Periodontics,I saw a D4s patient and never knew how same day referral works. The D4 referred me for prophylaxis and I assisted her for the exam and x-rays. I got to learn the process today.,NA,2021-2022,exam time patient plan complete faculty appointment
R_w4thD6wEU7tM4Jb,t_1,0.9466666666666667,2021-11-04T21:07:23Z,D3,Prosthodontics,"Next time I would like to review the post op care prior to the appointment 
",NA,2021-2022,caries patient plan treatment tooth lesion option
R_w4zuMzI27dCR8uR,t_3,0.8857142857142858,2021-04-13T13:10:37Z,D3,Exam/Tx Plan,I would like to be more efficient with perio charting,NA,2020-2021,exam time patient plan complete faculty appointment
R_w5eAgvyJNGKwq6R,t_5,0.9578947368421052,2020-12-07T15:21:06Z,D3,Restorative,Ensure have some sort of matrix system when placing bonding agent to ensure does not close contact,NA,2020-2021,contact margin prep composite restoration bur remove
R_w5Hgu03NftNEsPT,t_1,0.5692307692307692,2021-06-09T23:26:46Z,D3,Exam/Tx Plan,"I will request a prosth consult next time to evaluate the lower RPD, given that one abutment needs a composite restoration and the patient had trauma on the other abutment. I wish I had time to do so today, however, I think the appointment went well, the goals were met and the patient is satisfied.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_W6bAXHqO5xqdbwJ,t_3,0.7176470588235294,2021-11-22T22:22:08Z,D3,Prosthodontics,I was very happy with the way the flipper turned out and the patient was so happy she cried!! Appointments like these make me remember how fulfilling dentistry can be :),Thank you for your help!,2021-2022,exam time patient plan complete faculty appointment
R_w6GKoHCOOKt9oEp,t_5,0.991919191919192,2021-09-28T22:00:04Z,D3,Prosthodontics,"The patient had the distal cusp of tooth #19 broken off, and there was decay underneath the temporary restoration from the root canal. Once caries removal was done, the tooth structure was subgingival and it had to be filled back up with core material before the crown prep could be done. The problem that I had for this crown prep was the distal portion of the margin is subgingival due to the extent of the fractured cusp. For next time, I would like to be able to have a better access so that the margin is we","Since the margin has to be on tooth structure, what could we have done to better access the tooth for the crown prep? We removed some soft tissue earlier during day, but I wasnt sure if the tissue could be further removed.",2021-2022,contact margin prep composite restoration bur remove
R_W6ix0na6R0S9cop,t_4,0.6,2021-01-11T16:06:43Z,D3,Restorative,Next time I would like to use a wet cotton tip applicator to condense RMGI per Dr. Evans recommendation,NA,2020-2021,time crown impression denture occlusion bite tray
R_w6SLOF70VtBnYWZ,t_3,0.911111111111111,2020-10-12T14:54:12Z,D3,Periodontics,I would have updated xrays or a longer appt slot,NA,2020-2021,exam time patient plan complete faculty appointment
R_w6u9J4m9a7P6MDv,t_5,0.9466666666666667,2021-07-20T21:35:49Z,D3,Restorative,Next time I would like to spend more time on the contour of both the facial and lingual of the restoration.,NA,2021-2022,contact margin prep composite restoration bur remove
R_W70L7c6muVANqkp,t_1,0.4666666666666667,2021-06-23T14:48:26Z,D3,Periodontics,proper selection of the treatment code,NA,2021-2022,caries patient plan treatment tooth lesion option
R_W70L7c6muVANqkp,t_5,0.4666666666666667,2021-06-23T14:48:26Z,D3,Periodontics,proper selection of the treatment code,NA,2021-2022,contact margin prep composite restoration bur remove
R_W7K0CdFrxJTysuZ,t_5,0.5822222222222222,2021-10-19T22:24:07Z,D3,Restorative,"Next time I will use the full sequence of the polishers to get a better luster. I know that we saw that it still isn't ideal, however, the polish was definitely improved from my use of just the point, so I want to utilize the full sequence in the future. 

I also really appreciated the demonstration for removing the remaining caries in the mesial box that I had left for fear of nearing the pulp. I know it needs to come out, but have a tendency to call faculty to check because of not wanting to accidentally",NA,2021-2022,contact margin prep composite restoration bur remove
R_w7rA0E5mJV1uNqx,t_1,0.8857142857142858,2021-05-18T04:58:39Z,D3,Restorative,Being able to plan out treatment in the correct order,NA,2021-2022,caries patient plan treatment tooth lesion option
R_W98Rg8zG6wflpGp,t_4,0.8079999999999999,2021-09-23T21:21:22Z,D3,Prosthodontics,It was my first prosthodontic delivery of any kind so I was unsure with the level of modifications I could make to the flipper without causing it to lose its retention/break the wires. Thank you for your help today Dr. Hill!,NA,2021-2022,time crown impression denture occlusion bite tray
R_W9d4ZuaNoIH1h29,t_4,0.9466666666666667,2021-02-03T19:42:30Z,D3,Restorative,I would have tried to preorder the digital scanner to use for bite splint fabrication. I was unaware of the protocol in place to use them.,NA,2020-2021,time crown impression denture occlusion bite tray
R_W9I2SlPdEiceUJr,t_4,0.9272727272727272,2021-04-07T14:53:12Z,D3,Prosthodontics,Biting on a cotton roll for the BW would have been beneficial earlier on.,NA,2020-2021,time crown impression denture occlusion bite tray
R_W9wZfhi6VCvnJkJ,t_2,0.6421052631578947,2021-05-25T21:46:53Z,D3,Periodontics,I would like to refer to the previous perio chart so I can focus in on areas that need more attention for the new perio chart and for cleaning,NA,2021-2022,time calculus hand instrument molar scale probe
R_WAnwAtST7OpihtD,t_3,0.9450980392156864,2021-06-10T04:15:48Z,D3,Restorative,"One thing I would differently is be ready to present a thorough introduction of patient's history and EOE and IOE findings to faculty no matter the procedure being done that day. I thought because I had done a comprehensive exam last appointment with the patient, I did not to discuss it at this appointment. However, it always important to give thorough explanation of patient history and planned procedure because faculty can find things the I might have missed in previous appointments. Thank you for your hel",NA,2021-2022,exam time patient plan complete faculty appointment
R_WB79gDjYAumIbgB,t_4,0.568,2021-05-19T02:39:56Z,D3,Restorative,I would like to work on my technique for taking impressions. I was pretty slow and had trouble capturing what I wanted to. Hopefully in the future and with more clinical experience I will be able to take better impressions!,Do you have any good tips for taking good impressions?,2021-2022,time crown impression denture occlusion bite tray
R_WCCoRKALnTxJLzP,t_1,0.6063492063492064,2021-06-03T11:37:33Z,D3,Exam/Tx Plan,"I would like to improve upon my ability to discuss treatment options with a financially-constrained patient. I tend to feel slightly uncomfortable recommending particular treatments when the patient is adamant that he or she cannot afford expenses such as crowns, implants, etc. presently. I hope to find some sort of middle ground between being respectful of patients financial situations while still explaining why crowns, implants, incisal buildups, etc. are essential.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_WcddUiYCKQLW8hj,t_2,0.6421052631578947,2020-10-22T14:33:45Z,D3,Restorative,I would like to use my time more efficiently in cleaning with the hand scalers.,How often do you typically prescribe your patients Prevident?,2020-2021,time calculus hand instrument molar scale probe
R_WCfpPfN8BFiVfjz,t_3,0.8857142857142858,2021-09-15T03:23:37Z,D3,Periodontics,I thought my perio re-eval went smoothly!,NA,2021-2022,exam time patient plan complete faculty appointment
R_WCFuejPS8oAF2H7,t_1,0.7176470588235294,2021-11-29T19:11:00Z,D3,Periodontics,Appreciated your insight at a comprehensive outlook of a patients overall periodontal status/health. Using the cow horn was a good indicator of calculus and I should utilize it more.,NA,2021-2022,caries patient plan treatment tooth lesion option
R_WCgZja2xMGwBtkd,t_3,0.6,2021-03-31T17:03:42Z,D3,Exam/Tx Plan,I forgot to plan the two extractions the patient needed. I would like to be more aware of what treatment needs to be planned at my next appointment.,NA,2020-2021,exam time patient plan complete faculty appointment
R_WCK5Ey80hIpVhzH,t_4,0.9849056603773585,2020-11-07T00:47:11Z,D3,Prosthodontics,"Next time, I will be more familiar with the sizes and types of cord to better identify the crown margin with PVS impressions. I also want to be more attentive to occlusal clearance and ensuring adequate material thickness.",What do you do if you cannot get an adequate impression of the crown margin? Would you recommend trimming the die yourself in situations where the margin is not very clear?,2020-2021,time crown impression denture occlusion bite tray
