response_date	response_id	response_value	student_year	question	proc
2021-06-09 21:59:45	R_322SNEoFqit0JNK	In the case of annex where it is quite busy, should we go ahead and start and complete the exam by the time we call faculty? I didnt want to take too much of your time with other students either, so maybe I should have continued on with the intraoral and extraoral exam before requesting you?	D3	question	Exam/Tx Plan
2021-07-27 15:20:52	R_325eRE49m9yGlzw	In future appointments, I will strive to be more prepared to discuss with patients treatment approaches that I deem to be purely esthetic rather than aimed at controlling active disease. This patient had anterior staining that was not carious. I personally would have opted to have them restored if I was the patient, but she opted not to restore at this time.	D3	improvement	Exam/Tx Plan
2021-07-30 04:02:18	R_325SHUn37WKO4ms	I would like to improve my flowable restoration use	D3	improvement	Restorative
2021-10-12 20:57:28	R_325tYjfmfeI3MeB	Next time, if a tray doesn't fit ideally, I want to take advantage of the torch to mend the plastic and adapt it to their jaw.	D3	improvement	Prosthodontics
2021-11-02 21:25:44	R_325ziIGUahb2gJK	I would like to be faster at perio charting.	D3	improvement	Periodontics
2021-11-02 21:25:44	R_325ziIGUahb2gJK	None at this time.	D3	question	Periodontics
2021-10-14 21:27:41	R_32JWg342dGGfZid	Make sure every new patient gets a Caries risk assessment form completed. 	D3	improvement	Periodontics
2021-06-10 21:58:26	R_32L28nEidwtz0XD	I think the appointment overall went well. It was interesting to work with prosth regarding the need for a post in a root canal treated tooth. I was told that a post is only needed when a core is placed. It will help retain the core, but does not do increase the integrity of the tooth before there is a need for a core	D3	improvement	Exam/Tx Plan
2021-06-10 21:58:26	R_32L28nEidwtz0XD	When removing a pin retained amalgam to place a core, does the entire pin need to be removed and core material placed in that prep? Or would the most cervical base of the core material be brought to the level of the pin depth?	D3	question	Exam/Tx Plan
2021-06-22 01:35:32	R_32LcvlfBUZsSpLy	Check BP more than once before starting tx to see if it has gone down if too high	D3	improvement	Exam/Tx Plan
2021-06-22 02:43:08	R_32LPhNPAWu3AJcW	I would like to open up the palatal wall of my box a little more, just making sure that my band fits properly.	D3	improvement	Restorative
2021-06-22 02:43:08	R_32LPhNPAWu3AJcW	Thank you for boasting me! It was great working with you today, especially since it was my first restoration here. Looking forward to many more.	D3	question	Restorative
2021-05-25 02:30:17	R_32PfCsNN353Eb7b	Patient had a similar issue a year prior to coming in and I wish I would have prepared better by researching more about the replacement of the locator. Dr. Krezel was extremely helpful and I learned a lot from him during this appointment. He not only explained the process of the treatment but actively had me and my assistant doing the procedure, which made for an even better learning experience. Thanks for your guidance and patience after the fire alarm today Dr. Krezel, looking forward to learning more fro	D3	improvement	Prosthodontics
2021-06-12 18:39:52	R_32PKrYkhYhUgHE3	"Next time I will definitely look over the green sheet about the steps of creating  a radiographic guide and providing implants to my patient ahead of time so that I'm not learning as I go (oops!). 


I also didn't realize I needed the perio faculty to sign the green sheet...he told me to have perio faculty sign it...I was like...you are perio faculty!! lol"	D3	improvement	Exam/Tx Plan
2021-06-12 18:39:52	R_32PKrYkhYhUgHE3	In terms of creating the radiographic guide, I've never seen any of my classmates work on someone edentulous, so I was curious as to how I determine the location of my implants...is this just based on speculation of where teeth #22/#27 would naturally sit (the perio faculty planned the implants in these locations)? Also: should I plan my future appointments to work with you on the same case, or is it okay to work with whichever prosth faculty is available that day? Thank you!	D3	question	Exam/Tx Plan
2021-09-10 04:26:00	R_32PXSkWYYvMcoa6	Next time I would like to work a little quicker on the restoration aspect while still performing top quality work 	D3	improvement	Restorative
2021-10-12 01:50:53	R_32QpW5tCE1ynSOg	Next time I would like to be well-versed in how to make such adjustments and how to use prosthodontic pastes and equipment so that I can make you proud and have you see my work once it's done.  I know I ask a lot of questions, but I really value your insight.	D3	improvement	Prosthodontics
2021-10-12 01:50:53	R_32QpW5tCE1ynSOg	Thanks as always. No questions!	D3	question	Prosthodontics
2021-09-03 00:06:54	R_32UQX0gD3kZ7DuV	When incrementally placing composite, seal the cervical margin first 	D3	improvement	Restorative
2021-07-03 15:08:06	R_32VCGGQMudU4xAX	Assess all prior Tx from the school to ensure that I the patient bring all necessities 	D3	improvement	Restorative
2021-05-08 00:30:36	R_32ViPTH5wRBnbeT	I would like to be able to go through my procedure more efficiently next time and be able to do more.	D3	improvement	Restorative
2021-05-08 00:30:36	R_32ViPTH5wRBnbeT	Is it possible to do both an exam findings and caries risk form with a patient the same day as a composite adjustment appointment?	D3	question	Restorative
2021-05-26 21:04:15	R_32VZq8W6E2HNUHT	One thing I would like to do differently is remember the primary dentition numbers properly and making sure I am retracting the patient's tongue when removing plaque from the left mandibular molars.	D3	improvement	Exam/Tx Plan
2021-05-26 21:04:15	R_32VZq8W6E2HNUHT	None. I always enjoying working with your Dr. Migdal!	D3	question	Exam/Tx Plan
2021-07-24 03:15:01	R_32WSM4mvKOlDT1f	N	D3	improvement	Exam/Tx Plan
2021-05-23 01:09:32	R_32WwAUBeFFs27Dj	I always try to save my patients an extra visit. I was supposed to do exam and prophy both in the same visit, but ended up doing only an exam due to lack of time. I will try to be more vigilant about time management ( getting faculty check on time). On the day of appointment, the WM clinic was short staffed. 	D3	improvement	Exam/Tx Plan
2021-05-23 01:09:32	R_32WwAUBeFFs27Dj	No questions. It was fun to work with Dr. Zamler. Even though the clinic was short staffed, you took your time with my patient and me and explained me a few concepts, which I highly appreciate. Thank you!	D3	question	Exam/Tx Plan
2021-05-17 14:44:38	R_32XXOKIIxJkFppB	I would like to be quicker at my exams	D3	improvement	Restorative
2021-10-26 00:49:44	R_331FlD4ZllP78DC	Next time I should have used viscostat to control some of the bleeding before placing the matrix band	D3	improvement	Restorative
2021-10-26 00:49:44	R_331FlD4ZllP78DC	When replacing a defecting restoration, should you ALWAYS remove all of the old composite? For example, if there is a layer of composite covering the pulp and it is not infected with caries or stains, could you leave it and add composite over it?	D3	question	Restorative
2021-07-19 20:03:51	R_3321jGxXpPTJLda	Better visualization of mandibular anterior linguals	D3	improvement	Periodontics
2021-07-28 16:01:56	R_332TNIP6D8P1KtG	One thing that I would like to improve upon next time is a more accurate and seamless placement of the light body PVS.	D3	improvement	Prosthodontics
2021-07-22 01:33:13	R_332z8QuI1lV35Qk	I really appreciated your efficiency while still being very thorough. That is something I would like to work on myself. I often go over the same area multiple times during prophys to be extra sure I haven't missed anything but that wastes time and isn't necessary. This will come with experience, but it's definitely something I want to work on. 	D3	improvement	Periodontics
2021-07-14 21:24:17	R_333GiYSeKPcxzWK	I would like to be more prepared with my set-up and more conscious about navigating clinics so that I am aware of where to find instruments and materials whenever I need them during appointments.	D3	improvement	Prosthodontics
2021-10-25 20:58:00	R_333iAODQ98UNiBM	"I need to work on thinking more comprehensively about patient factors that may contribute to what we see in the mouth and how that affects the treatment plan. This patient had wear, lock jaw, mallampati 4, and clicking but ultimately we decided a new occlusal guard would not be suitable for this patient and his needs at this time.

Thank you so much for your help today, Dr. Kolb! This was very interesting to discuss and I learned a lot. "	D3	improvement	Restorative
2021-09-03 17:16:02	R_333wfzDdrvn2neX	Understanding the prognosis was important, it was good to see a clinical example of F, Q, and H. 	D3	improvement	Restorative
2021-11-05 04:51:47	R_337hGfCN45RhHfk	The restoration #28 L was subgingival and the access was tough. Next time I would like to possibly place a retraction cord or even consider lasering away some of the inflamed tissue. I also would like to make my amalgam preps more retentive.	D3	improvement	Restorative
2021-11-05 04:51:47	R_337hGfCN45RhHfk	None! Thank you for your help Dr. Green!!	D3	question	Restorative
2021-10-10 21:00:27	R_337pnqvdY9HKHpz	Next time I will start with a larger cord (red) in order to get better tissue retraction. 	D3	improvement	Prosthodontics
2021-11-17 21:29:33	R_337QQpUipGwBVgD	Next time I would like to make a HUGE mental note of the occlusion of the patient before the denture reline. 	D3	improvement	Prosthodontics
2021-11-17 21:29:33	R_337QQpUipGwBVgD	Thank you so much for your help, Dr. Bogrow! You were great! 	D3	question	Prosthodontics
2021-06-16 00:36:22	R_338QvDgk3n9Y7sX	I think next time I would like to have a better assessment ready for the instructor of the patients oral findings and be more prepared for that interaction- overall, I was pretty happy with how the appointment went. 	D3	improvement	Periodontics
2021-05-27 01:35:52	R_338xlRO5IQxvRcF	Next time I would like to achieve better moisture control with the rubber dam. I learned a lot today by working with a very knowledgeable and patient D4 and feel much more confident going forward with composite restorations. Thank you for all of your help today, Dr. Jin! 	D3	improvement	Restorative
2021-09-01 12:37:48	R_339or0PIWWS7haD	I prepared by reviewing a lecture on posts but I had a lot of uncertainty about the whole flow for working on this tooth, including the crown prep, temporaries, and so on. I discussed some with the faculty but would've loved to fully go through what will be each step in sequence but did not want to take up too much of the faculty's time.	D3	improvement	Prosthodontics
2021-09-01 12:37:48	R_339or0PIWWS7haD	Does the final post get cemented before the crown or will they be cemented together?	D3	question	Prosthodontics
2021-10-07 19:54:12	R_33arZZrnpL0d3MU	I want to learn more about the reasoning for why you would do a survey crown instead of a restoration  when a partial denture is being suggested. (Also I apologize for submitting this late) 	D3	improvement	Restorative
2021-05-24 21:08:29	R_33BW6hTLmWbeYWP	Assessing caries and other findings better 	D3	improvement	Exam/Tx Plan
2021-05-25 14:30:51	R_33C3K7uppqi9VP4	Next time, I would like to be more knowledgeable of the prescription toothpaste products available. We had decided that a toothpaste with higher fluoride content would be beneficial to the patient as well as something to stimulate saliva flow to aid xerostomia. Dr. Heys informed me that there is a Prevident toothpaste available that would help with both increasing fluoride exposure and alleviating dry mouth - a product I did not know existed. It would be a good idea for me to gain more familiarity with the 	D3	improvement	Exam/Tx Plan
2021-07-27 22:04:39	R_33CFxkn7cVHZPgt	I would like to have gotten a good impression my first attempt. I struggled with preventing bubbles on the prep margins, I think this will improve as I continue taking impressions, it is really just technique sensitive.	D3	improvement	Prosthodontics
2021-10-15 20:28:07	R_33CPoANp5S1vFlv	Better identify radiolucencies	D3	improvement	Exam/Tx Plan
2021-05-19 19:59:53	R_33CR5tOA39WLAQC	I would like to be more efficient in my work. Start to work more quickly during the updated exams; improve my speed but also keep my clinical skills and caries identification at its best.	D3	improvement	Exam/Tx Plan
2021-11-22 20:12:10	R_33D901HMp1ucIin	We discussed taking a PA of #9 as it was mobile and sensitive and wanted to be sure there wasn't something possibly endo related going on. This was good to discuss and do, as I hadn't considered that there might be something endo going on and was just focused on perio issues being the cause of mobility and sensitivity. Thank you for the helpful discussion!	D3	improvement	Periodontics
2021-07-23 18:46:30	R_33dp482QofePaxg	Not much. Just needed to take x-ray on patient. 	D3	improvement	Restorative
2021-07-29 21:47:10	R_33dwngfHL8nrRvC	Remember to be aware of visual differences in radiographs. 	D3	improvement	Restorative
2021-07-29 00:42:05	R_33EyKW8wxkZx6UQ	I would like to be better able to place a rubber dam! I just wanted to say that I am very grateful Dr. Campos for letting me know about the test case before I just continued on and would have likely failed. I also appreciate that you reviewed the steps of the restoration because it definitely made me feel more comfortable with how to approach the restoration. I think my assessment of the test case and the situation as a whole could be better but I am grateful for your kindness and guidance during that appoi	D3	improvement	Restorative
2021-11-20 13:28:41	R_33eywGp6itFQIvR	For next time, I will manage my time better. Thank you very much for all of your help with the prep, the impression, and the paperwork for the lab! I am sorry for keeping you past the clinic time, and I will make sure to have this not happen again. 	D3	improvement	Prosthodontics
2021-11-15 17:38:16	R_33fo7oixfRq6zNo	I think this appointment was very helpful for both me and the patient to learn about the process of placing the implant and extraction as well as the recommended healing times 	D3	improvement	Exam/Tx Plan
2021-09-21 16:35:10	R_33g774oqpDnYEZn	Dr. Krezel should me his technique of how to pack a cord. I would be uaing his technique on my next appointment.	D3	improvement	Prosthodontics
2021-06-29 22:24:58	R_33glWPsFLyXNrgO	One thing I would differently is be more alert to possible cracks, especially with large amalgams that have been present for a long time. Dr. Pobocik spotted a vertical crack on the maxillary molar that needed a crown. I will make sure I'm more thorough in my clinical exam next time. Thank you so much for your help today Dr. Pobocik!	D3	improvement	Restorative
2021-07-20 23:17:33	R_33gmpoSgLe4CmFv	I would like to work more quickly.	D3	improvement	Periodontics
2021-07-13 18:11:14	R_33j1xAQGqjNEeBd	Work faster, learn to better identify benign lesions	D3	improvement	Restorative
2021-06-04 03:43:11	R_33jPjelPYq6XLYi	Today was a helpful experience because I learned the process for referring patients to oral surgery in emergent situations. Next time I have a patient who needs urgent extractions, I will know how to refer them to oral surgery quickly and efficiently. In the future, I might consider contacting oral surgery before the appointment time if I know the patient is coming in with an urgent situation, such as in the case with my patient today with the abscess. 	D3	improvement	Periodontics
2021-06-04 03:43:11	R_33jPjelPYq6XLYi	N/A Thank you for the help today! Thanks for pointing me in the right direction to get my patient treated in the oral surgery clinic right away today. They were able to extract both teeth, and the patient was pleased.	D3	question	Periodontics
2021-11-03 14:16:15	R_33kHomlc2d7ZyGU	I am so sorry! I meant to submit this form sooner and completely forgot to do so. This patient was profoundly anxious about being anesthetized. I employed various distraction strategies while numbing her. This patient also has an extensive past medical history, including anaphylaxis. I consulted with her primary care physician prior to our appointment. In the future, I will try to be proactive in examining patients medical histories prior to their appointments and call their respective medical providers as 	D3	improvement	Restorative
2021-07-23 20:03:26	R_33kvQnbUnWXDZs3	Next time, I would like to use the dri-angle to help keep the tongue and soft tissues out of the way of the camera	D3	improvement	Restorative
2021-11-05 18:23:09	R_33l5eXVbkaBjSta	Next time I would like to use the spoon excavator to check areas that are very decayed. I was using a round bur for most of it and it made it hard to see once tooth debris started to gather over it. 	D3	improvement	Restorative
2021-09-30 03:02:11	R_33lLIxgt65DOBMh	Understanding the prognosis of abutment teeth	D3	improvement	Prosthodontics
2021-09-30 03:02:11	R_33lLIxgt65DOBMh	How may I improve?	D3	question	Prosthodontics
2021-06-03 20:59:18	R_33pyOV0CAvCA0EL	Next time, I would like to rely on the ultrasonic hand piece for stain removal rather than the prophy cup. After using both, I found that the piezo is more reliable and does a better job at removing the discoloration.	D3	improvement	Periodontics
2021-06-22 01:33:08	R_33qHJ9mFQRwyNNZ	Watch for high occlusion which may lead to TMJ pain 	D3	improvement	Exam/Tx Plan
2021-05-17 20:33:15	R_33rMPAkmYKhQg4l	have quicker consults. 	D3	improvement	Exam/Tx Plan
2021-09-28 20:50:00	R_33rNYHq1ZdckPkK	I would like to be more efficient with my time during the impression and temporary making steps. Now that I know to keep the tooth SUPER dry and to blow air continuously when applying the light body to the prep, I hope to only have to take one impression next time. I also now know to use integrity for mishaps with the temporary since it's nice and strong.	D3	improvement	Prosthodontics
2021-09-28 20:50:00	R_33rNYHq1ZdckPkK	I have no questions at this time.	D3	question	Prosthodontics
2021-09-10 20:30:26	R_33rTDHxzRJDJDDq	I would like to be more knowledgeable on how to use IRM	D3	improvement	Restorative
2021-06-18 02:18:33	R_33wEzdJJQ76g1SU	Next time I would like to show the parent brushing techniques as well so that it can be better enforced at home.	D3	improvement	Exam/Tx Plan
2021-06-18 02:18:33	R_33wEzdJJQ76g1SU	None at this time	D3	question	Exam/Tx Plan
2021-04-27 15:38:33	R_33wK9VDhLvoTW9X	testtesttesttest	D3	improvement	Restorative
2021-04-27 15:38:33	R_33wK9VDhLvoTW9X	nada	D3	question	Restorative
2021-09-23 23:02:29	R_33xnuAQRqZIFRLB	Improve hand scaling on areas that are difficult to visualize (distal of molars). Improve scaling technique to ensure adequate removal of plaque and calculus.	D3	improvement	Exam/Tx Plan
2021-09-23 23:02:29	R_33xnuAQRqZIFRLB	Thank you for working with me! No questions at this time.	D3	question	Exam/Tx Plan
2021-07-21 00:48:25	R_33xzxKrpOo7ZKoa	I would like to be better with knowing what is composite versus the tooth structure next time and more confident with drilling with indirect vision. 	D3	improvement	Restorative
2021-07-21 00:48:25	R_33xzxKrpOo7ZKoa	First, thank you for all of your help today and patience, I truly appreciate it! I did have a couple of questions, one was about angulation when using indirect. In Sim Lab I didn't have as hard of a time being able to orient the bur so it was not angled, but today I found it really challenging to be able to get the bur 90 degree to the tooth surface. Is this just something that comes with time or am I not orienting myself properly for a posterior tooth? Also, I wanted to talk again about the anesthetics use	D3	question	Restorative
2021-11-30 18:02:06	R_33yBXfW1v689Mxk	This was a fairly straightforward cleaning, but next time I could work on being more gentle and less traumatic to tissues. 	D3	improvement	Periodontics
2021-06-30 01:21:10	R_33ygTUo4pwGmJ3O	I would like to be more astute in checking for subgingival calculus after hand scaling, as there were some deposits I had missed. 	D3	improvement	Periodontics
2021-07-03 15:35:57	R_33ykbIXObry6DUi	I want to spend more time using my spoon excavator so that I can determine whether or not I still have decay to remove. From there, I can then determine the extent of what my prep should be.	D3	improvement	Restorative
2021-07-03 15:35:57	R_33ykbIXObry6DUi	Thank you so much Dr. Campos for helping me with my first resto!	D3	question	Restorative
2021-05-19 23:40:19	R_37wNjqdSBj5JX33	I will implement the soflex discs for polishing at the end and to adjust the contour. It made such a big difference. 	D3	improvement	Restorative
2021-11-18 18:08:30	R_39jG1vURwVbgiYh	I will get better at finding and taking off flash!!!!! Thanks Dr. VT! 	D3	improvement	Restorative
2021-09-17 01:17:44	R_39jqqIqTb43ttAZ	Next time, I want to make sure to get the BW radiographs at the beginning of the appointment to check for recurrent decay under previous restorations besides just clinically evaluating them since you can't see everything clinically. 	D3	improvement	Restorative
2021-09-29 22:24:26	R_39ps5BtdBpjYOvT	We were able to complete the planned treatment on time. The patient was satisfied. The faculty instructor was very thorough with the examination and clinical findings. I was able to perform a prophy test case.  	D3	improvement	Periodontics
2021-11-22 21:56:09	R_3aVeuxvAZBcYzL3	Initially had difficulty with hemostasis in the distal, after using viscostat I was able to complete caries removal. After removing the zirconia crown, I discovered that the prep was not ideal and included buccal furcation involvement. Ultimately, I think placing core material helped the shape of the prep. I also discovered buccal recurrent decay that was more extensive than initially expected. At 2PM I obtained a satisfactory PVS impression and the temp was ideal. Thanks for the help!	D3	improvement	Restorative
2021-10-26 03:20:32	R_3BExWQD5kOjITex	Next time I see this patient, I will only use hand instruments instead of a combination of hand instruments and the piezo like I did today. I used the piezo at low power (around 20%), but the patient did not tolerate the piezo well. Therefore, I switched to only hand instruments about halfway through the prophy. In the future, I will stick to hand instruments to aid in patient comfort during the appointment. 	D3	improvement	Periodontics
2021-10-26 03:20:32	R_3BExWQD5kOjITex	N/A Thank you for the help today!	D3	question	Periodontics
2021-07-21 21:08:41	R_3BFqOQ5kFlUi1MZ	Be more cognizant with time when explaining treatment options to the patient 	D3	improvement	Restorative
2021-10-30 17:35:17	R_3C7yH8IeQy5WEU1	I am always constantly working on being more confident when prepping. In this case there was the additional challenge of the patient not being able to get numb. In the future I want to work on my speed and being more efficient in these situations to try to get the prepping done quickly. I also want to incorporate what we talked about, about going straight to septocaine if the IAN is ineffective. 	D3	improvement	Restorative
2021-10-30 17:35:17	R_3C7yH8IeQy5WEU1	Besides septocaine or working quickly do you have any other advice you have for patients who have a harder time getting numb ?	D3	question	Restorative
2021-06-17 13:57:47	R_3CDahHgJC6oW9x0	Since this was my first time doing any type of restorative/prosthodontic work on a patient, I was definitely very nervous, especially since it was #32. I think next time I need to do a better job at calming down prior to the appointment so that routine tasks, like presenting the patient to faculty and administering anesthesia, could proceed more smoothly next time. I Also need to work on my positioning so that I can better see and access the area I am working on. I think I could also do a better job at adju	D3	improvement	Prosthodontics
2021-06-17 13:57:47	R_3CDahHgJC6oW9x0	Any recommendations for working on mandibular posterior teeth, particularly how to better gain access and visualization would be much appreciated. Also, do you usually administer mepivicaine after you previously administered lidocaine to prevent administering too much epinephrine? Thank you for assistance in clinic and feedback! 	D3	question	Prosthodontics
2021-12-14 05:41:53	R_3CDdXk7sFr3tw8z	Using chlorhexidine to put the crown 3mins before trying them in the mouth is hygenic. A crown fit paste can also be used if the crown doesn't seat well, to remove any high spots. Seating of two survey crowns at the same time can be done but would require an assistant and being very quick.	D3	improvement	Restorative
2021-10-12 21:01:38	R_3CDT5GhTqS4KuMI	I hope to be more confident when removing caries. 	D3	improvement	Restorative
2021-05-25 21:39:08	R_3CDvHF0IOdkZvN8	I would like to work faster but also be able to tackle the patients calculus-heavy problem areas. It was difficult to remove calculus from around the lingual bar, and the patient also started to bleed when I went down there, but I feel like thats more of a result of the inflammation and less because of my instrumentation?	D3	improvement	Periodontics
2021-05-25 21:39:08	R_3CDvHF0IOdkZvN8	What is the best method of cleaning around a lingual bar without removing the composite cementing it in that area? 	D3	question	Periodontics
2021-09-03 02:14:24	R_3CHJr7MXWDfjv5l	I would like to utilize different bits in my prep.	D3	improvement	Restorative
2021-05-12 02:27:09	R_3CHrXQ3Ng7L0NJ5	I would like to go quicker. I was thorough with the health history and medications but in reality I think I could have been much speedier. additionally my slowness with axium didnt help!	D3	improvement	Restorative
2021-05-12 02:27:09	R_3CHrXQ3Ng7L0NJ5	at what point do we restore a tooth if restoring it would compromise existing work? (I.E. denture, RPD, etc)	D3	question	Restorative
2021-05-13 10:38:36	R_3CJleTJvEGTIf46	Speed up	D3	improvement	Exam/Tx Plan
2021-10-19 02:18:32	R_3CNLoe1tz9Wevak	"Hi Dr. Karpenko, my apologies this is late, I'm catching up on my evals. 

To jog your memory this was the appointment where we removed the PFM crown on #14 and started removing the decay that was underneath. With the time that it took to remove the crown, re-prep the tooth, and make a temporary, we didn't have a chance to completely finish the caries removal so I will do that next time. This appointment was a really great learning experience for me. It was the first time I removed a crown, and my first mol"	D3	improvement	Restorative
2021-10-19 02:18:32	R_3CNLoe1tz9Wevak	Since prosth is technically corrective phase but caries removal is disease control phase, would you ever remove the old crown, remove the caries, and then temporize until all of the other disease control phase treatments are complete before delivering the crown? That doesn't seem correct to me (to leave the patient in a temporary long term on purpose), but I'm not sure how the proper sequence would go. In this patient's case, we did all of the other restorative work first and left this for the last thing we	D3	question	Restorative
2021-05-28 01:24:44	R_3CNsfZ8FjDsRPyq	I would like to be more active with MiDent.	D3	improvement	Exam/Tx Plan
2021-05-28 01:24:44	R_3CNsfZ8FjDsRPyq	Thank you. It was a great learning experience.	D3	question	Exam/Tx Plan
2021-07-27 22:04:47	R_3COTc7OmY3MuCl6	I did not adequately fill enough material to reproduce the facial anatomy property so I had to re etch and bond. Next time I will be sure to add enough material in so I can smooth and polish effectively.	D3	improvement	Restorative
2021-07-27 22:04:47	R_3COTc7OmY3MuCl6	Is there a way to use the mylar strip to reproduce the facial anatomy of the tooth? 	D3	question	Restorative
2021-10-18 21:07:38	R_3CPfrOHDkmjk498	I would like to work on my clinical judgement for where I should stop cutting for a restoration, particularly in cases like this patient where there tends to be more decay that will need to be addressed with a separate restoration.	D3	improvement	Restorative
2021-10-18 21:07:38	R_3CPfrOHDkmjk498	Do you have any recommendations for a patient with dry mouth that is resulting in a large number of caries? I feel like I have exhausted my knowledge with prevident, fluoride rinse, reviewing OHI at every appointment, sugar free candy/gum to replace the sugary hard candy she was sucking on, dietary changes, etc. but every time the patient comes in, we find more cavities. Curious if there is anything else you would suggest trying?	D3	question	Restorative
2021-05-28 21:01:20	R_3CPi5rtru9VmRc5	I am hoping to get back to the distal surfaces of posterior molars to clean out the calculus better. 	D3	improvement	Periodontics
2021-05-28 21:01:20	R_3CPi5rtru9VmRc5	N/a. Thank you for your help Dr. Ramadan! 	D3	question	Periodontics
2021-06-08 02:53:08	R_3CPLCn4HIBcrBIP	Use PMMA for temporary 	D3	improvement	Prosthodontics
2021-10-06 01:16:13	R_3CQ1OfU6yNQFLbH	Proper communication with the patient who demands a lot of information about the steps and the material used .	D3	improvement	Restorative
2021-09-27 13:34:18	R_3CTTomExxM0GvE2	To make sure to get the bite registration before taking the PVS impression with the RPD inside it. 	D3	improvement	Prosthodontics
2021-09-27 13:34:18	R_3CTTomExxM0GvE2	This technique was recommended to me by another faculty member. If you were to have the same crown fabricated would you not have sent the RPD?	D3	question	Prosthodontics
2021-06-16 17:15:51	R_3CTURv4JRNpotfo	I would like to work on my organization as well as the familiarity with the different composite materials and techniques especially on which surface to start filling first.	D3	improvement	Restorative
2021-06-16 17:15:51	R_3CTURv4JRNpotfo	Thank you for teaching me so much today about organization, flow, and technique! It was my first filling and I learned soo much	D3	question	Restorative
2021-06-08 20:15:27	R_3CTVjMA77skGW5v	I feel as though I took some time with probing. I think that as I complete probing and charting myself more in the future, I will improve on the time it takes to complete the procedure. I also think that I should establish a better order for how I complete hand instrumentation. I feel like I didn't have a good/comprehensive order of treatment.	D3	improvement	Periodontics
2021-06-08 20:15:27	R_3CTVjMA77skGW5v	Will I be looking mostly for calculus as I probe, or should I always go back through with the perio explorer and check the cervical areas for calculus after/before probing? I missed the spot that you found.	D3	question	Periodontics
2021-11-24 22:11:43	R_3CUeyqxSrcUPvWj	i think today went well the patient was satisfied and all calculus was removed. in this case i felt very comfortable. 	D3	improvement	Periodontics
2021-08-31 21:18:11	R_3CUZpa44YkT6obq	I would like to ensure proper seating of RPD with temporary crown before cementing it. Thanks for all your help today Dr. Hill!	D3	improvement	Prosthodontics
2021-07-28 16:31:51	R_3CVhX3EcYxcLack	"I would like to work at better getting to the D of the second molars, I always struggle with reaching this area.

Also, I did not catch that I could use the rubber tip stimulators to help with the gingivitis that the patient had. I will use this in the future. Thank you for your help!"	D3	improvement	Periodontics
2021-09-21 21:06:15	R_3CWouGFIwVnsFba	I'd like to be more efficient with my time during a long appointment like this. I think I did a good job of communicating with the patient and establishing expectations. In the future it would be nice to have more confidence doing so on my own, although it was helpful to have an instructor present to explain the need and benefits of perio maintenance to this patient.	D3	improvement	Exam/Tx Plan
2021-05-24 21:03:21	R_3CXclBi9t40MIx3	I would like to be better at contouring a already cured composite next time.	D3	improvement	Restorative
2021-05-24 21:03:21	R_3CXclBi9t40MIx3	When would you recommend flowable composite vs packable?	D3	question	Restorative
2021-05-10 22:22:29	R_3CZTofpy8AKq6XQ	Next time I will remember to complete the general tx note prior to the instructor check to be more efficient. 	D3	improvement	Exam/Tx Plan
2021-05-10 22:22:29	R_3CZTofpy8AKq6XQ	none at the moment! 	D3	question	Exam/Tx Plan
2021-12-14 03:34:24	R_3CZxbldl6ftkUgU	Next time I will work on improving my posture and positioning.	D3	improvement	Periodontics
2021-11-11 02:01:49	R_3CZXS3zIGl9VCgM	One thing I would like to differently next time is discuss treatment plans with other faculty to get their opinion and possibly make modifications if I and the patient are not satisfied with the treatment plan of previous appointments. Today with Dr. Green, we were able to agree on a more favorable treatment plan for the patient that she was much more satisfied with. Thank you so much for your help today Dr. Green!	D3	improvement	Restorative
2021-07-22 01:38:48	R_3D0e45VVUeYmfnx	Next time I will work on adapting the perio probe more accurately around the distal of the most posterior molar. That area is tricky and angulation can really change the measurement. Thanks for your help today! 	D3	improvement	Periodontics
2021-09-13 13:57:38	R_3D0KfyQjf8eYQaL	I would like to keep working on and improving my ability to remove calculus from the contact area of the mandibular incisors.	D3	improvement	Periodontics
2021-06-17 03:13:56	R_3D1QGQPeGrcZLzS	Im hoping that as I get more confident in my restorative skills I will be able to determine when Ive done an adequate caries removal. Today, I think I got a little nervous as we started to approach the pulp. In the future Id like to work on more confidently determining when we have a caries free prep. 	D3	improvement	Restorative
2021-06-17 03:13:56	R_3D1QGQPeGrcZLzS	Thank you for all your help today! 	D3	question	Restorative
2021-05-12 01:31:03	R_3D23ThLCJXrn0Zt	I would like to use my time more wisely. Now that I have a better understanding of what constitutes a CHIPS assessment and a better feel for using electric and hand instruments to scale, I would like to focus on becoming more efficient while still being thorough. 	D3	improvement	Other
2021-05-12 01:31:03	R_3D23ThLCJXrn0Zt	What modifications would you make to the general process for a perio maintenance patient? 	D3	question	Other
2021-07-03 15:07:37	R_3D5C4wYtwFVhY8J	I would have liked to get in contact with the endo resident prior to the start of the appointment to assess the status of #31 and determine whether or not it was safe to proceed with the core/crown.	D3	improvement	Exam/Tx Plan
2021-10-05 22:56:53	R_3D6Cmp2yTaOwTB3	Next time, when the RPD is delivered and has good retention, I will create more overjet on the lower right premolar area if the patient continues to be biting her lip upon occlusion.	D3	improvement	Prosthodontics
2021-10-05 22:56:53	R_3D6Cmp2yTaOwTB3	None, thank you.	D3	question	Prosthodontics
